race,k,A1,optimization_repeatability__A1__mean,optimization_repeatability__A1__std,optimization_repeatability__A1__q05,optimization_repeatability__A1__q95,local_robustness__A1__mean,local_robustness__A1__std,local_robustness__A1__q05,local_robustness__A1__q95,structural_stress__A1__mean,structural_stress__A1__std,structural_stress__A1__q05,structural_stress__A1__q95,A2,optimization_repeatability__A2__mean,optimization_repeatability__A2__std,optimization_repeatability__A2__q05,optimization_repeatability__A2__q95,local_robustness__A2__mean,local_robustness__A2__std,local_robustness__A2__q05,local_robustness__A2__q95,structural_stress__A2__mean,structural_stress__A2__std,structural_stress__A2__q05,structural_stress__A2__q95,A3,optimization_repeatability__A3__mean,optimization_repeatability__A3__std,optimization_repeatability__A3__q05,optimization_repeatability__A3__q95,local_robustness__A3__mean,local_robustness__A3__std,local_robustness__A3__q05,local_robustness__A3__q95,structural_stress__A3__mean,structural_stress__A3__std,structural_stress__A3__q05,structural_stress__A3__q95,normalized_entropy,optimization_repeatability__tv_mean,optimization_repeatability__tv_q95,optimization_repeatability__tv_max,local_robustness__tv_mean,local_robustness__tv_q95,local_robustness__tv_max,structural_stress__tv_mean,structural_stress__tv_q95,structural_stress__tv_max,A4,optimization_repeatability__A4__mean,optimization_repeatability__A4__std,optimization_repeatability__A4__q05,optimization_repeatability__A4__q95,local_robustness__A4__mean,local_robustness__A4__std,local_robustness__A4__q05,local_robustness__A4__q95,structural_stress__A4__mean,structural_stress__A4__std,structural_stress__A4__q05,structural_stress__A4__q95,A5,optimization_repeatability__A5__mean,optimization_repeatability__A5__std,optimization_repeatability__A5__q05,optimization_repeatability__A5__q95,local_robustness__A5__mean,local_robustness__A5__std,local_robustness__A5__q05,local_robustness__A5__q95,structural_stress__A5__mean,structural_stress__A5__std,structural_stress__A5__q05,structural_stress__A5__q95,A6,optimization_repeatability__A6__mean,optimization_repeatability__A6__std,optimization_repeatability__A6__q05,optimization_repeatability__A6__q95,local_robustness__A6__mean,local_robustness__A6__std,local_robustness__A6__q05,local_robustness__A6__q95,structural_stress__A6__mean,structural_stress__A6__std,structural_stress__A6__q05,structural_stress__A6__q95,A7,optimization_repeatability__A7__mean,optimization_repeatability__A7__std,optimization_repeatability__A7__q05,optimization_repeatability__A7__q95,local_robustness__A7__mean,local_robustness__A7__std,local_robustness__A7__q05,local_robustness__A7__q95,structural_stress__A7__mean,structural_stress__A7__std,structural_stress__A7__q05,structural_stress__A7__q95,A8,optimization_repeatability__A8__mean,optimization_repeatability__A8__std,optimization_repeatability__A8__q05,optimization_repeatability__A8__q95,local_robustness__A8__mean,local_robustness__A8__std,local_robustness__A8__q05,local_robustness__A8__q95,structural_stress__A8__mean,structural_stress__A8__std,structural_stress__A8__q05,structural_stress__A8__q95
bretonnia,8,0.977948802,0.979499907,0.008577397,0.973049701,0.992296900,0.978721937,0.005999159,0.970445848,0.988380553,0.931047604,0.218592382,0.843285319,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.050935838,0.004000292,0.016048557,0.022051198,0.004965846,0.010431751,0.015167970,0.074864018,0.155612121,0.977948802,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.039945097,0.165060355,0.000000000,0.140238406,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.005358956,0.027132950,0.000000000,0.002471293,0.022051198,0.020500093,0.008577397,0.007703100,0.026950299,0.021278063,0.005999159,0.011619447,0.029554152,0.019277695,0.038127248,0.000000000,0.101891151,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004370648,0.016589392,0.000000000,0.041215584
chaos_dwarfs,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006873020,0.028122437,0.000000000,0.037940897,0.923607757,0.926227652,0.009237895,0.921304656,0.940096591,0.922680884,0.008683997,0.907958040,0.938799386,0.842670476,0.135046503,0.592214558,0.987328592,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011673186,0.032454823,0.000000000,0.071890764,0.129779225,0.003771125,0.017271829,0.025331109,0.006485242,0.015649718,0.021296665,0.110940123,0.331393199,0.424830316,0.076392243,0.073772348,0.009237895,0.059903409,0.078695344,0.077319116,0.008683997,0.061200614,0.092041960,0.097167547,0.068233966,0.000000000,0.214596696,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.034079837,0.063664280,0.000000000,0.163333242,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007019574,0.023415365,0.000000000,0.036968886,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000516360,0.003265748,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
daemons_of_chaos,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,0.879596104,0.277478822,0.117501928,1.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.120403896,0.882498072,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.108589682,0.261724863,0.000000000,0.856222186,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001073820,0.006791434,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010740394,0.032882727,0.000000000,0.071619540
dark_elves,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.039994549,0.093912645,0.000000000,0.259765613,0.612336841,0.630400360,0.039739248,0.612386164,0.692198494,0.612135169,0.023013295,0.577080620,0.652610206,0.460222569,0.156963649,0.244801755,0.694860084,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001945793,0.003891653,0.000000000,0.011606152,0.045523439,0.058901777,0.000000000,0.161813423,0.387234556,0.019889890,0.089236012,0.129529457,0.024534655,0.045685097,0.060878996,0.309673800,0.594409297,0.816006010,0.000000000,0.001473939,0.004168928,0.000000000,0.007664481,0.000737953,0.003095241,0.000000000,0.001431430,0.053367751,0.064837064,0.000000000,0.179387301,0.003922801,0.003272669,0.002214107,0.000000000,0.005637556,0.003753557,0.004915534,0.000000000,0.014749225,0.066970620,0.101449013,0.000000000,0.243466108,0.349409716,0.332475068,0.041359171,0.269341643,0.349351960,0.347980662,0.015101197,0.327552306,0.372411240,0.239664223,0.137659995,0.000000000,0.424263845,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023662969,0.053936883,0.000000000,0.186201651,0.034330642,0.032377963,0.003690240,0.026529390,0.034378573,0.033446866,0.014098133,0.009753116,0.051682358,0.070593880,0.097630706,0.000000000,0.303894484
dwarfs,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,1.000000000,0.000000000,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
empire,8,0.754794228,0.756087183,0.002500609,0.754597150,0.760128539,0.755367715,0.023874462,0.720251549,0.785948152,0.630437688,0.222717183,0.073987350,0.863305352,0.137832010,0.146341075,0.016899265,0.135217727,0.173625507,0.134015298,0.018555290,0.102648068,0.166090900,0.184618700,0.150141644,0.000000000,0.327212720,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000387064,0.002448010,0.000000000,0.000000000,0.383236935,0.011990568,0.041963525,0.041963525,0.027523409,0.043724204,0.070229416,0.208207786,0.784910128,0.830220915,0.065410238,0.067005460,0.003746981,0.065427934,0.072742766,0.067156125,0.015763631,0.043442971,0.092887848,0.145152154,0.176163067,0.000000000,0.398743676,0.041963525,0.030566282,0.019028848,0.000000000,0.041961199,0.043460861,0.011930131,0.029714051,0.064264231,0.022994830,0.037132597,0.000000000,0.107003537,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.015133460,0.049929429,0.000000000,0.127401277,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001252824,0.007923557,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000023279,0.000147231,0.000000000,0.000000000
grand_cathay,8,0.320390513,0.328565784,0.020229858,0.320350222,0.359441922,0.322302098,0.020250721,0.295557388,0.349242692,0.369711894,0.169913797,0.160754290,0.649274411,0.410811239,0.420410935,0.027338786,0.410284230,0.461082575,0.410116515,0.015017508,0.384866043,0.434702995,0.294162361,0.154308790,0.072112534,0.494049798,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.004582615,0.024007715,0.000000000,0.012687970,0.520950084,0.017924817,0.089267668,0.135319448,0.022341056,0.042916272,0.055977810,0.266595050,0.574913720,0.650653854,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.011014873,0.033891643,0.000000000,0.061484103,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.053682557,0.100044809,0.000000000,0.276710017,0.268798249,0.251023280,0.047516166,0.179713556,0.268763318,0.267036177,0.019708291,0.236526071,0.298608508,0.203522667,0.132661372,0.000000000,0.402711734,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.010696400,0.026449278,0.000000000,0.083243868,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000545210,0.001923003,0.000000000,0.003835725,0.052626632,0.075260813,0.000000000,0.192331998
greenskins,8,0.065512581,0.079632398,0.028153527,0.065480213,0.124026321,0.070275232,0.025518860,0.027320600,0.112263640,0.158857289,0.149508004,0.000000000,0.395765200,0.123704365,0.136535791,0.033229407,0.123734138,0.186718864,0.127063500,0.021822366,0.097320951,0.154581895,0.075082177,0.104262969,0.000000000,0.214090157,0.306265149,0.296712522,0.016344889,0.270376718,0.306342526,0.304186634,0.019247259,0.273398862,0.328882184,0.259385060,0.109665223,0.077970627,0.378773466,0.576795004,0.039637600,0.144017908,0.186641574,0.046866117,0.071127056,0.092130979,0.346165840,0.636145851,0.690577460,0.000000000,0.001268902,0.003588996,0.000000000,0.006598288,0.000000000,0.000000000,0.000000000,0.000000000,0.036520003,0.059251841,0.000000000,0.146594185,0.000000000,0.007076324,0.013102806,0.000000000,0.028307214,0.000760756,0.004811442,0.000000000,0.000000000,0.028610585,0.067413840,0.000000000,0.201438132,0.493042610,0.464444396,0.058688163,0.372256371,0.492990974,0.483252485,0.031969710,0.440233453,0.533392582,0.343106445,0.224143460,0.000000000,0.703526362,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.042832690,0.103244745,0.000000000,0.206257439,0.011475295,0.014329667,0.009649116,0.004016353,0.028581625,0.014461394,0.011873871,0.000000000,0.032114468,0.055605752,0.077292887,0.000000000,0.225521052
high_elves,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.023053679,0.071734142,0.000000000,0.077009563,0.623893700,0.634412577,0.018520332,0.623745730,0.664345851,0.629946189,0.035891086,0.581008852,0.693468241,0.400421687,0.253140237,0.000000000,0.765475823,0.074792836,0.108189133,0.046371897,0.074812129,0.169947644,0.076367551,0.030197017,0.022163307,0.115143804,0.117959079,0.177324494,0.000000000,0.336963967,0.501689579,0.044001139,0.135606959,0.135614847,0.046217169,0.095024408,0.182468923,0.411053381,0.897027616,0.913360454,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.017978603,0.043467627,0.000000000,0.113276213,0.102972384,0.072494840,0.046642394,0.000000000,0.103056476,0.098710820,0.030989779,0.051858120,0.144160815,0.222257732,0.338382363,0.000000000,0.996099345,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.017728040,0.093491724,0.000000000,0.040387547,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008717195,0.055078768,0.000000000,0.000016539,0.198341080,0.184903451,0.018759671,0.159504672,0.198338650,0.194975440,0.026113681,0.158368710,0.240778487,0.191883985,0.170152173,0.000000000,0.481245010
khorne,8,0.071313960,0.044536413,0.036879661,0.000000000,0.071290757,0.071224202,0.020781144,0.044269036,0.100384861,0.048559771,0.167054952,0.000000000,0.228912897,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002030511,0.007791568,0.000000000,0.008235796,0.065638367,0.113109102,0.000000000,0.235913070,0.738294837,0.461587258,0.382230577,0.000000000,0.738612359,0.716648748,0.119524777,0.685056976,0.768774473,0.376248017,0.347684093,0.000000000,0.933948848,0.375998417,0.373214602,1.000000000,1.000000000,0.053741601,0.053788479,1.000000000,0.531269509,1.000000000,1.000000000,0.174884146,0.109288327,0.090499334,0.000000000,0.174877399,0.169201806,0.029593734,0.151048836,0.189629699,0.130201759,0.110401326,0.000000000,0.286133083,0.000000000,0.250000000,0.462910050,0.000000000,1.000000000,0.025000000,0.158113883,0.000000000,0.000000000,0.101947941,0.281444621,0.000000000,0.999597827,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.076589115,0.266477726,0.000000000,1.000000000,0.015507057,0.134588002,0.349747928,0.000000000,0.655427470,0.015894732,0.015844916,0.000000000,0.040676954,0.051428772,0.164178741,0.000000000,0.183495836,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.149386258,0.269250898,0.000000000,0.762587298
kislev,8,0.107465443,0.097784522,0.025917983,0.057639328,0.121822445,0.105984644,0.015467990,0.079415136,0.125026470,0.130934098,0.090596844,0.000000000,0.300243956,0.084131358,0.097426657,0.029065105,0.075503254,0.143929043,0.081542068,0.020985478,0.055069984,0.102754494,0.075128602,0.088344818,0.000000000,0.229167971,0.057036124,0.052120503,0.021398273,0.019962643,0.065559138,0.056556730,0.019383056,0.018430812,0.081615885,0.062538349,0.085487758,0.000000000,0.230759507,0.700815540,0.050702137,0.153933595,0.174941297,0.047696139,0.081646343,0.130228391,0.269391685,0.398727247,0.582983479,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003239768,0.011791491,0.000000000,0.021306547,0.141286993,0.129709779,0.035474759,0.076197974,0.165694275,0.141015269,0.020104099,0.117620284,0.172245559,0.173195616,0.097610243,0.003715596,0.313107924,0.097476865,0.099914078,0.029770165,0.060219034,0.136021139,0.096950917,0.015705399,0.074738060,0.127531049,0.088007476,0.094313634,0.000000000,0.279827311,0.000000000,0.014415964,0.040774504,0.000000000,0.074963014,0.000830302,0.002595901,0.000000000,0.006835012,0.034337510,0.049895521,0.000000000,0.145255312,0.512603218,0.508628496,0.017911658,0.481773576,0.520649969,0.517120070,0.032994015,0.476694784,0.575979710,0.432618580,0.123794663,0.265700562,0.675661532
lizardmen,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.064127040,0.118740205,0.000000000,0.256510161,0.006708720,0.042429669,0.000000000,0.000000000,0.091057376,0.235835219,0.000000000,0.760387265,0.000000000,0.154611278,0.286284458,0.000000000,0.618448838,0.015018362,0.094984462,0.000000000,0.000000000,0.092576969,0.226135394,0.000000000,0.562851533,-0.000000000,0.250000000,1.000000000,1.000000000,0.025000000,0.000000000,1.000000000,0.235320136,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001083014,0.004786394,0.000000000,0.001039550,1.000000000,0.750000000,0.462910050,0.000000000,1.000000000,0.975000000,0.158113883,1.000000000,1.000000000,0.764679864,0.394895940,0.000000000,1.000000000,0.000000000,0.031261682,0.057885387,0.000000000,0.125048450,0.003272918,0.020699752,0.000000000,0.000000000,0.035928631,0.082103678,0.000000000,0.215740734,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.014127826,0.052122818,0.000000000,0.124817523,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000546320,0.003455229,0.000000000,0.000000000
norsca,8,0.000000000,0.002282999,0.003231261,0.000000000,0.006824822,0.000000000,0.000000000,0.000000000,0.000000000,0.033396282,0.124531470,0.000000000,0.085116420,0.133487333,0.123223604,0.017462691,0.095616449,0.133465359,0.136702157,0.033347842,0.086723689,0.186043752,0.052438297,0.096793127,0.000000000,0.221719029,0.458128342,0.469777019,0.017776002,0.458226585,0.497257391,0.455041773,0.024828731,0.398043760,0.488356258,0.324236786,0.219553631,0.000000000,0.667980974,0.676131061,0.052113536,0.197053178,0.261708231,0.053787174,0.097897489,0.109651854,0.392292230,0.733307039,0.864353616,0.002231414,0.011824514,0.014502547,0.002219987,0.034192968,0.005932348,0.008410807,0.000000000,0.023587714,0.023417233,0.033297456,0.000000000,0.096921504,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000244207,0.001544502,0.000000000,0.000000000,0.113644013,0.186085410,0.000000000,0.502098604,0.135471727,0.147887740,0.075626673,0.089007404,0.260426127,0.128598377,0.028285097,0.082799758,0.167335347,0.127871052,0.124033593,0.000000000,0.290632430,0.212100287,0.189989704,0.077201203,0.074170096,0.230052867,0.214672990,0.017522703,0.186374839,0.238749020,0.228753483,0.157324473,0.080830590,0.400450874,0.058580898,0.055014421,0.006717256,0.044134233,0.058903748,0.058808148,0.021081836,0.020803500,0.092425551,0.096242854,0.139492545,0.000000000,0.374935646
nurgle,8,0.132495805,0.102269822,0.043373474,0.040429423,0.132754992,0.125052936,0.020183302,0.098594174,0.151951554,0.104808277,0.127941612,0.000000000,0.286457991,0.139144344,0.112531808,0.045242536,0.040981572,0.139012978,0.139970145,0.026853036,0.093141075,0.179088482,0.082309464,0.095851469,0.000000000,0.293379197,0.411054953,0.306609538,0.145387124,0.122141091,0.411946164,0.393710926,0.058966143,0.332505597,0.474106366,0.171838315,0.184314902,0.000000000,0.599110580,0.617032586,0.176838814,0.499627591,0.532226313,0.066482499,0.114571115,0.387380601,0.530241014,0.883478656,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.007673018,0.021649161,0.000000000,0.054571980,0.000000000,0.098251267,0.181926003,0.000000000,0.393035365,0.008628367,0.054570582,0.000000000,0.000000000,0.154887706,0.267620604,0.000000000,0.770359384,0.000000000,0.032355365,0.091514792,0.000000000,0.168247898,0.000000000,0.000000000,0.000000000,0.000000000,0.106966283,0.143093364,0.000000000,0.341487956,0.315489469,0.322697682,0.073271273,0.256986313,0.430215393,0.315655532,0.028931574,0.271554590,0.366019516,0.203074177,0.128369596,0.011095629,0.442654784,0.001815429,0.025284518,0.036271903,0.001532512,0.080885912,0.016982094,0.022633260,0.000000000,0.054386481,0.168442760,0.224214308,0.000000000,0.571433615
ogre_kingdoms,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003104824,0.008465579,0.000000000,0.022353766,0.014546616,0.032657428,0.000000000,0.096542362,0.995393894,0.990473781,0.009063704,0.976110381,0.995449634,0.989495033,0.014793788,0.972153177,1.000000000,0.898369865,0.165617913,0.730358554,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006265840,0.034639104,0.000000000,0.001661946,0.014127854,0.006124974,0.020895651,0.026014924,0.009932193,0.023240717,0.068952390,0.101514983,0.265265645,0.940346046,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002846441,0.005270585,0.000000000,0.011386564,0.000656183,0.004150067,0.000000000,0.000000000,0.011513534,0.029552188,0.000000000,0.067259858,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.027858388,0.149294905,0.000000000,0.067623753,0.004606106,0.006679777,0.009890971,0.000000000,0.021515806,0.006463159,0.006925930,0.000000000,0.018071209,0.013000807,0.028012064,0.000000000,0.076200153,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000280800,0.001404085,0.000000000,0.000135191,0.028444950,0.050311846,0.000000000,0.118536129
skaven,8,0.133154105,0.148920025,0.043069654,0.133172011,0.213295327,0.136113632,0.017275997,0.112026613,0.164030835,0.232532470,0.149235659,0.000000000,0.452743422,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006831989,0.042240811,0.000000000,0.000301929,0.000000000,0.003064166,0.008666771,0.000000000,0.015933664,0.002897712,0.005664374,0.000000000,0.017438878,0.032628202,0.045517999,0.000000000,0.124790670,0.188675104,0.025802519,0.123884294,0.184842941,0.021972292,0.047709705,0.061637340,0.356824313,0.866845895,0.866845895,0.000000000,0.004748621,0.013431128,0.000000000,0.024692828,0.000000000,0.000000000,0.000000000,0.000000000,0.042919185,0.068797708,0.000000000,0.215913280,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.008630540,0.024842747,0.000000000,0.072422166,0.866845895,0.841043376,0.064440497,0.742961601,0.866827989,0.855892172,0.023950840,0.819136190,0.887973387,0.548543782,0.310792147,0.000000000,0.977703075,0.000000000,0.001197063,0.002216533,0.000000000,0.004789893,0.002889459,0.006192340,0.000000000,0.018508097,0.114680231,0.164625363,0.000000000,0.425953773,0.000000000,0.001026749,0.001901171,0.000000000,0.004108137,0.002207024,0.004140599,0.000000000,0.010090529,0.013233600,0.036753173,0.000000000,0.104199549
slaanesh,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.003850225,0.024350963,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.221772726,0.187474250,0.047623954,0.129619025,0.222044896,0.215366111,0.030805261,0.171563901,0.254346976,0.150206179,0.183910511,0.000000000,0.452268483,0.254463755,0.035313467,0.095172120,0.095184771,0.025559205,0.050208825,0.100544013,0.285481137,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001264000,0.007994239,0.000000000,0.000000000,0.000000000,0.023791674,0.044053622,0.000000000,0.095172120,0.002355664,0.014898529,0.000000000,0.000000000,0.098732716,0.255560518,0.000000000,0.864572426,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.009966745,0.037078454,0.000000000,0.083743611,0.000000000,0.011114001,0.031435142,0.000000000,0.057792805,0.000000000,0.000000000,0.000000000,0.000000000,0.055154899,0.163392797,0.000000000,0.184766615,0.778227274,0.777620074,0.001712997,0.775190522,0.779673219,0.782278224,0.026759036,0.745653024,0.826879704,0.680825237,0.308248516,0.000000000,1.000000000
tomb_kings,8,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.047415148,0.078405084,0.000000000,0.254987311,0.322196300,0.331904821,0.037065160,0.310405744,0.387575191,0.319670627,0.029602306,0.270658728,0.360146592,0.329825065,0.154184085,0.071766618,0.543941086,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.002833935,0.017923376,0.000000000,0.000000000,0.401804042,0.018819619,0.073885709,0.100462412,0.036497501,0.077364462,0.105633634,0.280052692,0.642792677,0.752133266,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001510337,0.006731360,0.000000000,0.001305743,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.028238877,0.073639579,0.000000000,0.233506248,0.615954519,0.617128398,0.019578272,0.590749923,0.640480501,0.616681576,0.041539349,0.553146209,0.687287564,0.450619449,0.247384793,0.000000000,0.775408827,0.061849181,0.050966781,0.021388617,0.017189743,0.061925983,0.063647796,0.018966483,0.035963973,0.097652861,0.133527763,0.178210126,0.000000000,0.593784170,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.006029427,0.022375541,0.000000000,0.049878703
