faction_a_key,faction_b_key,start_region_a,start_region_b,province_a,province_b,centroid_distance,raster_hops,same_province,neighboring_province,shared_theater_keys,theater,proximity_class,geographic_envelope,geographic_reason,geometry_status_a,geometry_status_b,route_networks_a,route_networks_b,strategic_note,island_or_disconnected,faction_a_name,race_a,subculture_a,faction_b_name,race_b,subculture_b,diplomatic_class,treaty_eligibility_unresolved,diplomacy_evidence_status,evidence_ids,analytical_inference,diplomatic_caveat,single_player_objective_pressure,evidence_note,included,exclusion_reason
wh2_main_skv_clan_skryre,wh_main_dwf_karak_izor,wh3_main_combi_region_skavenblight,wh3_main_combi_region_zarakzil,wh3_main_combi_province_the_blighted_marshes,wh3_main_combi_province_the_vaults,59.134309,2,False,True,,border_princes <-> dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Clan Skryre,skaven,wh2_main_sc_skv_skaven,Clan Angrund,dwarfs,wh_main_sc_dwf_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;skaven_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Vermintide war declaration explicitly excludes teammates; this is not blanket protection against all Under-City damage.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_main_skv_clan_skryre,wh_main_emp_empire,wh3_main_combi_region_skavenblight,wh3_main_combi_region_altdorf,wh3_main_combi_province_the_blighted_marshes,wh3_main_combi_province_reikland,139.13316,6,False,False,,border_princes <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Clan Skryre,skaven,wh2_main_sc_skv_skaven,Reikland,empire,wh_main_sc_emp_empire,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;skaven_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Vermintide war declaration explicitly excludes teammates; this is not blanket protection against all Under-City damage.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_main_skv_clan_skryre,wh_main_emp_wissenland,wh3_main_combi_region_skavenblight,wh3_main_combi_region_nuln,wh3_main_combi_province_the_blighted_marshes,wh3_main_combi_province_wissenland,126.060365,5,False,False,,border_princes <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Clan Skryre,skaven,wh2_main_sc_skv_skaven,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;skaven_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Vermintide war declaration explicitly excludes teammates; this is not blanket protection against all Under-City damage.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh2_twa03_def_rakarth,wh3_dlc27_sla_masque_of_slaanesh,wh3_main_combi_region_great_turtle_isle,wh3_main_combi_region_the_blood_hall,wh3_main_combi_province_the_turtle_isles,wh3_main_combi_province_jungles_of_green_mist,78.242146,,False,False,cai_region_hint_area_lustria,lustria,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,True,The Thousand Maws,dark_elves,wh2_main_sc_def_dark_elves,The Accursed Troupe,slaanesh,wh3_main_sc_sla_slaanesh,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dark_elves_0;dark_elves_1;slaanesh_0,Non-Order pragmatic-alliance prior; not a numeric diplomatic guarantee,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Har Ganeth Blood Voyage is a forced vassal targeting occupied Ulthuan settlements; not a general alliance ban. Hag Graef gains conditional +25/+50 daemon relations at high possession; not a permanent faction-wide alliance guarantee. N'Kari forced seduction cannot target humans; this does not make third-party vassal diplomacy harmless.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh2_twa03_def_rakarth,wh_main_brt_bordeleaux,wh3_main_combi_region_great_turtle_isle,wh3_main_combi_region_temple_of_tlencan,wh3_main_combi_province_the_turtle_isles,wh3_main_combi_province_scorpion_coast,131.848559,,False,False,cai_region_hint_area_lustria,lustria,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,True,The Thousand Maws,dark_elves,wh2_main_sc_def_dark_elves,Bordeleaux Errant,bretonnia,wh_main_sc_brt_bretonnia,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;dark_elves_0;dark_elves_1,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Har Ganeth Blood Voyage is a forced vassal targeting occupied Ulthuan settlements; not a general alliance ban. Hag Graef gains conditional +25/+50 daemon relations at high possession; not a permanent faction-wide alliance guarantee.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_cp1_cth_tiger_warriors,wh3_dlc23_chd_legion_of_azgorh,wh3_main_combi_region_vale_of_titans,wh3_main_combi_region_black_fortress,wh3_main_combi_province_bone_road,wh3_main_combi_province_the_howling_wastes,113.607564,4,False,False,,darklands <-> mountains_of_mourn,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,irory_road_bhashiva;ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Claws of the White Tiger,grand_cathay,wh3_main_sc_cth_cathay,The Legion of Azgorh,chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,chaos_dwarfs_0;grand_cathay_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh3_cp1_cth_tiger_warriors:long:005:DESTROY_FACTION,Tower-seat usurpation causes a five-turn diplomatic penalty; coordinate seat claims. Guide found no distinct diplomatic replacement; generic faction modifiers remain outside coverage.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh3_cp1_cth_tiger_warriors,wh3_dlc23_chd_zhatan,wh3_main_combi_region_vale_of_titans,wh3_main_combi_region_the_volary,wh3_main_combi_province_bone_road,wh3_main_combi_province_stonesky_foothills,127.993131,2,False,False,,cathay <-> mountains_of_mourn,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Claws of the White Tiger,grand_cathay,wh3_main_sc_cth_cathay,The Warhost of Zharr,chaos_dwarfs,wh3_dlc23_sc_chd_chaos_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,chaos_dwarfs_0;grand_cathay_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Tower-seat usurpation causes a five-turn diplomatic penalty; coordinate seat claims. Guide found no distinct diplomatic replacement; generic faction modifiers remain outside coverage.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_cp1_cth_tiger_warriors,wh3_main_vmp_caravan_of_blue_roses,wh3_main_combi_region_vale_of_titans,wh3_main_combi_region_the_haunted_forest,wh3_main_combi_province_bone_road,wh3_main_combi_province_the_haunted_forest,103.527347,3,False,False,cai_region_hint_area_mountains_of_mourn,mountains_of_mourn,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Claws of the White Tiger,grand_cathay,wh3_main_sc_cth_cathay,Caravan of Blue Roses,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,grand_cathay_0;vampire_counts_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Guide found no distinct diplomatic replacement; generic faction modifiers remain outside coverage. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_cp1_cth_tiger_warriors,wh_main_grn_greenskins,wh3_main_combi_region_vale_of_titans,wh3_main_combi_region_eagle_eyries,wh3_main_combi_province_bone_road,wh3_main_combi_province_gash_kadrak,136.493847,4,False,True,cai_region_hint_area_mountains_of_mourn,mountains_of_mourn,Extended,True,Shared atlas theater and either at most six raster borders or at most 75 logical units,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Claws of the White Tiger,grand_cathay,wh3_main_sc_cth_cathay,Grimgor's 'Ardboyz,greenskins,wh_main_sc_grn_greenskins,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,grand_cathay_0;greenskins_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh3_cp1_cth_tiger_warriors:short:004:DESTROY_FACTION,Guide found no distinct diplomatic replacement; generic faction modifiers remain outside coverage. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh3_dlc20_chs_festus,wh3_dlc25_dwf_malakai,wh3_main_combi_region_brass_keep,wh3_main_combi_region_kraka_drak,wh3_dlc20_combi_province_middle_mountains,wh3_main_combi_province_gianthome_mountains,115.270679,6,False,False,,empire <-> norsca,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Fecundites,warriors_of_chaos,wh_main_sc_chs_chaos,Masters of Innovation,dwarfs,wh_main_sc_dwf_dwarfs,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;warriors_of_chaos_0;warriors_of_chaos_1,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Homeland vassalization is faction/settlement-specific and does not guarantee revival. Only Archaon/Be'lakor have the final-settlement forced WoC confederation route; other WoC do not.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
